,date,claim,truth_rating,url,source,fact,explanation,keyword
0,2022-10-10T00:00:00Z,“Tim Ryan when he ran for president two years ago … supported banning fracking both on public lands and generally speaking.”,Half True,https://www.politifact.com/factchecks/2022/oct/11/jd-vance/fact-checking-jd-vance-tim-ryans-record-fracking/,PolitiFact,,,president
1,2022-09-13T00:00:00Z,“Everyone but Trump invited to royal funeral.”,False,https://www.politifact.com/factchecks/2022/sep/14/viral-image/no-trump-wasnt-only-former-president-not-invited-q/,PolitiFact,,,president
2,2022-09-07T00:00:00Z,“Naomi Biden says Joe Biden died four years ago.”,Pants on Fire,https://www.politifact.com/factchecks/2022/sep/08/viral-image/no-isnt-video-joe-bidens-granddaughter-saying-he-d/,PolitiFact,,,president
3,2022-08-29T00:00:00Z,Joe Biden threatened to assassinate Ukraine’s former president.,Pants on Fire,https://www.politifact.com/factchecks/2022/aug/31/facebook-posts/biden-didnt-threaten-kill-former-ukrainian-preside/,PolitiFact,,,president
4,2022-08-18T00:00:00Z,The Supreme Court will put Donald Trump back in office in October,Pants on Fire,https://www.politifact.com/factchecks/2022/aug/29/facebook-posts/us-supreme-court-not-going-put-trump-back-office/,PolitiFact,,,president
5,2022-07-28T00:00:00Z,"Then-Vice President Mike Pence ""seized power"" from President Donald Trump and undertook ""a coup"" when he called on federal agencies to stop the Jan. 6 Capitol riot.",Pants on Fire,https://www.politifact.com/factchecks/2022/sep/19/mark-finchem/arizona-republican-said-pence-seized-power-trump-u/,PolitiFact,,,president
6,2022-09-14T00:00:00Z,“Incomes are up.”,Mostly False,https://www.politifact.com/factchecks/2022/sep/16/joe-biden/joe-biden-said-incomes-are-ignores-inflation/,PolitiFact,,,president
7,2022-08-15T00:00:00Z,Leaked messages “between former President Barack Obama and Judge Reinhart foreshadowed the unlawful raid on former Trump’s Mar-a-Lago estate.”,False,https://www.politifact.com/factchecks/2022/aug/17/viral-image/no-leaked-messaged-mar-lago-search/,PolitiFact,,,president
8,2022-08-16T00:00:00Z,The American Rescue Plan “helped create nearly 10 million new jobs.”,Mostly False,https://www.politifact.com/factchecks/2022/aug/24/joe-biden/joe-biden-exaggerates-job-creation-impact-american/,PolitiFact,,,president
9,2022-07-21T00:00:00Z,“Jill Biden makes stunning admission after” President Joe Biden tested positive for COVID-19.,False,https://www.politifact.com/factchecks/2022/jul/22/facebook-posts/jill-biden-did-not-make-stunning-admission-said-pr/,PolitiFact,,,president
10,2022-07-18T00:00:00Z,“Biden threatens to assassinate Ukraine president.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jul/21/facebook-posts/no-biden-didnt-threaten-kill-zelenskyy/,PolitiFact,,,president
11,2022-08-12T00:00:00Z,"""President Barack Hussein Obama kept 33 million pages of documents, much of them classified. How many of them pertained to nuclear? Word is, lots!""",Pants on Fire,https://www.politifact.com/factchecks/2022/aug/12/donald-trump/why-trump-wrong-suggest-obama-personally-kept-33-m/,PolitiFact,,,president
12,2022-07-11T00:00:00Z,"Sri Lanka’s president, Estonia’s prime minister and Ukrainian diplomats were arrested.",False,https://www.politifact.com/factchecks/2022/jul/12/facebook-posts/no-these-political-leader-and-diplomats-havent-bee/,PolitiFact,,,president
13,2022-06-30T00:00:00Z,"President Donald Trump was in a presidential limousine as he left his Jan. 6, 2021, rally at the White House Ellipse.",False,https://www.politifact.com/factchecks/2022/jul/08/facebook-posts/trump-was-suv-after-jan-6-rally-not-presidential-l/,PolitiFact,,,president
14,2022-07-06T00:00:00Z,“Biden impeachment in progress.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jul/08/facebook-posts/no-biden-isnt-process-being-impeached/,PolitiFact,,,president
15,2022-06-27T00:00:00Z,“Joe Biden just resigned from the White House.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jun/28/facebook-posts/biden-president-he-didnt-resign/,PolitiFact,,,president
16,2022-05-23T00:00:00Z,Says Barack Obama announced Joe Biden’s death.,Pants on Fire,https://www.politifact.com/factchecks/2022/jun/09/facebook-posts/no-obama-didnt-announce-bidens-death/,PolitiFact,,,president
17,2022-06-07T00:00:00Z,Joe Biden resigned and “Trump is the new president.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jun/09/facebook-posts/no-biden-didnt-resign-and-trump-didnt-replace-him/,PolitiFact,,,president
18,2022-06-09T00:00:00Z,"“Donald Trump authorized up to 20,000 National Guard troops to protect the Capitol"" before Jan. 6, 2021, but was ""rejected"" by Nancy Pelosi and Chuck Schumer.",False,https://www.politifact.com/factchecks/2022/jun/13/sean-hannity/no-evidence-pelosi-rejected-trumps-authorization-2/,PolitiFact,,,president
19,2022-04-23T00:00:00Z,Videos show that Ukraine President Volodymyr Zelenskyy uses cocaine.,Pants on Fire,https://www.politifact.com/factchecks/2022/apr/26/facebook-posts/viral-videos-falsely-claiming-ukraines-zelenskyy-u/,PolitiFact,,,president
20,2022-04-17T00:00:00Z,“The White House presented commemorative coins” dedicated to Ukraine President Volodymyr Zelenskyy.,False,https://www.politifact.com/factchecks/2022/apr/25/facebook-posts/commemorative-zelenskyy-coins-created-private-gift/,PolitiFact,,,president
21,2022-04-12T00:00:00Z,“Inflation has gone up every month of the Biden presidency and just hit another 40-year high.”,Mostly True,https://www.politifact.com/factchecks/2022/apr/22/mike-gallagher/yes-inflation-40-year-high-and-rates-have-been-cli/,PolitiFact,,,president
22,2022-05-12T00:00:00Z,“When President Biden took office … there was no vaccine available.”,False,https://www.politifact.com/factchecks/2022/may/16/joe-biden/white-house-errs-vaccine-availability-then-correct/,PolitiFact,,,president
23,2022-04-14T00:00:00Z,"""For four years, I was a full professor at the University of Pennsylvania.""",Half True,https://www.politifact.com/factchecks/2022/apr/22/joe-biden/fact-checking-joe-biden-being-full-professor-four-/,PolitiFact,,,president
24,2022-03-19T00:00:00Z,A video shows Ukraine President Volodymyr Zelenskyy singing “Imagine” by John Lennon.,False,https://www.politifact.com/factchecks/2022/mar/28/youtube-videos/does-video-show-zelenskyy-singing-imagine-john-len/,PolitiFact,,,president
25,2022-03-16T00:00:00Z,Ukrainian President Volodymyr Zelensky wore a Nazi cross symbol.,False,https://www.politifact.com/factchecks/2022/mar/25/facebook-posts/zelenskys-shirt-bears-emblem-ukraine-armed-forces-/,PolitiFact,,,president
26,2022-02-19T00:00:00Z,"""Ukraine was the No. 1 donor to Hillary Clinton when she was running for president.”",False,https://www.politifact.com/factchecks/2022/feb/22/marjorie-taylor-greene/marjorie-taylor-greene-falsely-claims-ukraine-was-/,PolitiFact,,,president
27,2022-02-15T00:00:00Z,"""The latest with the Durham report is that the Clinton campaign … actually spied on the president of the United States.”",False,https://www.politifact.com/factchecks/2022/feb/21/rick-scott/durham-filing-scott-exaggerates-proof-clinton-camp/,PolitiFact,,,president
28,2022-03-07T00:00:00Z,"Joe Biden's cancellation of the Keystone pipeline ""dramatically increased Americans' dependence on Russian oil.""",False,https://www.politifact.com/factchecks/2022/mar/11/mike-pence/mike-pences-group-falsely-blames-bidens-nixing-key/,PolitiFact,,,president
29,2022-03-01T00:00:00Z,“I’ve been in and out of Iraq and Afghanistan over 40 times.”,False,https://www.politifact.com/factchecks/2022/mar/03/joe-biden/biden-exaggerates-trips-iraq-afghanistan-state-uni/,PolitiFact,,,president
30,2022-03-02T00:00:00Z,"“Our economy created over 6.5 million new jobs just last year, more jobs in one year than ever before in the history of the United States of America.”",Half True,https://www.politifact.com/factchecks/2022/mar/02/joe-biden/fact-checking-joe-biden-scale-job-gains-2021/,PolitiFact,,,president
31,2022-02-02T00:00:00Z,Donald Trump “never left” the White House.,Pants on Fire,https://www.politifact.com/factchecks/2022/feb/03/facebook-posts/its-not-true-donald-trump-never-left-white-house/,PolitiFact,,,president
32,2022-01-30T00:00:00Z,“Clarence Thomas is about to become the only member of the current Supreme Court who was nominated by a president of one party and confirmed by a Senate controlled by the other party.”,Mostly True,https://www.politifact.com/factchecks/2022/jan/31/chuck-todd/supreme-court-nominees-confirmed-opposite-party-se/,PolitiFact,,,president
33,2022-01-27T00:00:00Z,“There's never been a president (before Joe Biden) that has made race and gender the defining factor” for a Supreme Court nomination.,False,https://www.politifact.com/factchecks/2022/jan/28/sean-hannity/joe-biden-isnt-first-prioritize-race-gender-pickin/,PolitiFact,,,president
34,2022-01-21T00:00:00Z,A schedule proves Donald Trump was recently participating in presidential activities.,False,https://www.politifact.com/factchecks/2022/jan/21/viral-image/website-bug-mistakenly-put-trumps-name-bidens-sche/,PolitiFact,,,president
35,2022-02-08T00:00:00Z,“President Trump sanctioned Russia. President Biden gave them a pipeline.”,Mostly False,https://www.politifact.com/factchecks/2022/feb/09/kayleigh-mcenany/kayleigh-mcenany-spins-comparison-trump-biden-russ/,PolitiFact,,,president
37,2021-12-29T00:00:00Z,President Joe Biden “has the lowest approval rating of any president ever.”,False,https://www.politifact.com/factchecks/2022/jan/04/facebook-posts/other-presidents-have-had-lower-approval-ratings-b/,PolitiFact,,,president
38,2021-12-07T00:00:00Z,“Trump was secretly inaugurated as president of the restored Republic.”,Pants on Fire,https://www.politifact.com/factchecks/2021/dec/08/facebook-posts/no-trump-wasnt-inaugurated-president/,PolitiFact,,,president
39,2021-10-21T00:00:00Z,“We’ve created more jobs in the first eight months of my administration than any president in American history — total number of jobs created.”,Half True,https://www.politifact.com/factchecks/2021/oct/22/joe-biden/fact-checking-joe-biden-about-job-gains-his-watch/,PolitiFact,,,president
40,2021-09-29T00:00:00Z,The White House “created a fake set for (President Joe) Biden to get his booster shot. The entire Biden presidency is one giant charade.”,False,https://www.politifact.com/factchecks/2021/sep/30/facebook-posts/no-joe-biden-didnt-get-his-booster-shot-fake-white/,PolitiFact,,,president
41,2021-08-28T00:00:00Z,Says President Joe Biden fell asleep during a meeting with Israel’s prime minister.,False,https://www.politifact.com/factchecks/2021/aug/30/viral-image/video-clips-disprove-claim-about-bidens-meeting-is/,PolitiFact,,,president
42,2021-08-17T00:00:00Z,"The man next to Mike Pompeo in a November 2020 photo “is the guy the Trump administration helped get out of jail in 2018 and who is now the 'president' of Afghanistan.""",Mostly True,https://www.politifact.com/factchecks/2021/aug/18/instagram-posts/posts-correct-about-trump-administrations-role-rel/,PolitiFact,,,president
43,2021-07-08T00:00:00Z,Says Haitian President Jovenel Moïse was going to “expose Clinton Foundation fraud” before he was assassinated.,Pants on Fire,https://www.politifact.com/factchecks/2021/jul/13/viral-image/misinformation-about-clintons-moise-started-satire/,PolitiFact,,,president
44,2021-07-11T00:00:00Z,"Haiti, Tanzania and Madagascar refused the COVID-19 vaccines and now all three of their presidents have died unexpectedly.",False,https://www.politifact.com/factchecks/2021/jul/12/facebook-posts/theres-no-evidence-these-politicians-were-killed-o/,PolitiFact,,,president
45,2021-07-02T00:00:00Z,"“We have now created over 3 million jobs since I took office, more jobs than have ever been created in the first five months of any presidency in modern history.”",Half True,https://www.politifact.com/factchecks/2021/jul/09/joe-biden/joe-biden-target-early-job-gains-figure-leaves-out/,PolitiFact,,,president
46,2021-05-27T00:00:00Z,Says Donald Trump signed the Insurrection Act and “still is president.”,Pants on Fire,https://www.politifact.com/factchecks/2021/jun/04/facebook-posts/no-evidence-trump-invoked-federal-insurrection-act/,PolitiFact,,,president
47,2021-04-28T00:00:00Z,"""Republicans support everything you think of when you think of ‘infrastructure.’ Roads, bridges, ports, airports, waterways, high-speed broadband — we’re in for all of that! … Less than 6% of the president's plan goes to roads and bridges.""",Downplays the figure,https://www.politifact.com/article/2021/apr/29/fact-checking-sen-tim-scotts-gop-response-presiden/,PolitiFact,,,president
48,2021-04-20T00:00:00Z,"“Human trafficking and drugs” at the Mexico border have “doubled, tripled and quadrupled” since Joe Biden became president.",False,https://www.politifact.com/factchecks/2021/apr/27/donald-trump/no-proof-trumps-claim-surge-trafficking-drugs-bord/,PolitiFact,,,president
49,2021-04-23T00:00:00Z,"“70% of Americans don't believe a word the mainstream media puts out,” so “everyone who thinks Biden won are only 30% of the population.”",False,https://www.politifact.com/factchecks/2021/apr/27/facebook-posts/about-66-us-public-thinks-joe-biden-legitimate-pre/,PolitiFact,,,president
50,2021-04-28T00:00:00Z,"""No one working 40 hours a week should live below the poverty line.""",Lacks context,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
51,2021-04-28T00:00:00Z,"""Decades ago we used to invest 2% of our GDP on research and development. Today, that’s less than 1%.""",Data backs it up,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
52,2021-04-28T00:00:00Z,"""Nearly 90% of the infrastructure jobs created in the American Jobs Plan don’t require a college degree. 75% don’t require an associate’s degree.""",Academic study backs it up,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
53,2021-04-28T00:00:00Z,"""There’s a broad consensus of economists — left, right, center — and they agree that what I’m proposing will help create millions of jobs and generate historic economic growth.""",Exaggerated,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
54,2021-04-28T00:00:00Z,"""Thanks to the American Rescue Plan, we are on track to cut child poverty in America in half this year.""",Experts say concept is sound,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
55,2021-04-28T00:00:00Z,"The recession caused by the coronavirus pandemic was ""the worst economic crisis since the Great Depression.""",Key metrics back it up,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
56,2021-04-28T00:00:00Z,"""A recent study shows that 55 of the nation’s biggest corporations paid zero in federal income tax last year.""",Study backs it up,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
57,2021-04-28T00:00:00Z,"""In the 1990s, we passed universal background checks and a ban on assault weapons and high-capacity magazines that hold 100 rounds that can be fired in seconds. … Mass shootings and gun violence declined. But in the early 2000s, that law expired, and we’ve seen the daily bloodshed since.""",Evidence is growing,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
58,2021-04-28T00:00:00Z,"""We won’t ignore what our intelligence agencies have determined to be the most lethal terrorist threat to the homeland today: white supremacist terrorism.""",Accurate,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
59,2021-04-28T00:00:00Z,"""When I was vice president, the president asked me to focus on providing help needed to address the root causes of migration. And it helped keep people in their own countries instead of being forced to leave. The plan was working, but the last administration decided it was not worth it.""",This is exaggerated.,https://www.politifact.com/article/2021/apr/29/fact-checking-joe-bidens-first-speech-congress/,PolitiFact,,,president
60,2021-04-28T00:00:00Z,"""It will be easier to vote early in Georgia than in Democrat-run New York.""",Accurate as to days,https://www.politifact.com/article/2021/apr/29/fact-checking-sen-tim-scotts-gop-response-presiden/,PolitiFact,,,president
61,2021-04-28T00:00:00Z,"""Our public schools should have reopened months ago. .... Private and religious schools did. Science has shown for months that schools are safe.""",Generally accurate,https://www.politifact.com/article/2021/apr/29/fact-checking-sen-tim-scotts-gop-response-presiden/,PolitiFact,,,president
62,2021-04-28T00:00:00Z,"Under President Donald Trump, ""wages were growing faster for the bottom 25% than the top 25%.""",Needs context,https://www.politifact.com/article/2021/apr/29/fact-checking-sen-tim-scotts-gop-response-presiden/,PolitiFact,,,president
63,2021-04-28T00:00:00Z,"""Just before COVID, we had … the lowest unemployment ever recorded for African Americans, Hispanics, and Asian Americans. The lowest for women in nearly 70 years.""",Exaggerated,https://www.politifact.com/article/2021/apr/29/fact-checking-sen-tim-scotts-gop-response-presiden/,PolitiFact,,,president
64,2021-03-10T00:00:00Z,"Diesel prices jumped from $1.69 to $3.19 since Biden took office, and the president is to blame.",Pants on Fire,https://www.politifact.com/factchecks/2021/mar/17/facebook-posts/biden-not-blame-rising-diesel-or-gas-prices/,PolitiFact,,,president
65,2021-03-07T00:00:00Z,Says Joe Biden executive orders caused price increases of 50 cents in gas and 10% in food.,False,https://www.politifact.com/factchecks/2021/mar/10/facebook-posts/no-price-gas-isnt-50-cents-price-food-isnt-10-unde/,PolitiFact,,,president
66,2021-03-01T00:00:00Z,"""While he was president, President Trump never encouraged Americans to get vaccinated.""",False,https://www.politifact.com/factchecks/2021/mar/04/rachel-maddow/what-trump-said-encourage-covid-19-vaccine-use/,PolitiFact,,,president
67,2021-03-01T00:00:00Z,"""The fastest-growing population in the United States is Hispanic.""",Mostly False,https://www.politifact.com/factchecks/2021/mar/03/joe-biden/biden-wrong-about-fastest-growing-population-group/,PolitiFact,,,president
68,2021-02-28T00:00:00Z,"""We are seeing (gasoline) prices now that we frankly haven't seen in years.""",Not years; about 18 months,https://www.politifact.com/article/2021/mar/02/are-gas-prices-going-and-it-joe-bidens-fault/,PolitiFact,,,president
69,2021-01-23T00:00:00Z,Says Joe Biden’s inauguration was fake and he is not the legitimate president.,Pants on Fire,https://www.politifact.com/factchecks/2021/jan/29/facebook-posts/yes-bidens-inauguration-was-legitimate-no-isnt-mov/,PolitiFact,,,president
70,2021-01-25T00:00:00Z,"“I believe, without having definitive proof, that the military is in charge of our country ... because Joe Biden is an illegal president.”",Pants on Fire,https://www.politifact.com/factchecks/2021/jan/26/l-lin-wood/pro-trump-lawyer-falsely-claims-biden-illegal-pres/,PolitiFact,,,president
71,2021-01-13T00:00:00Z,The second presidential impeachment of Donald Trump was “the most bipartisan impeachment in American history.”,True,https://www.politifact.com/factchecks/2021/jan/13/jake-tapper/how-bipartisan-was-vote-impeach-donald-trump-histo/,PolitiFact,,,president
72,2021-01-10T00:00:00Z,"""Trump signs Insurrection Act - General Flynn to be appointed vice president.""",False,https://www.politifact.com/factchecks/2021/jan/11/blog-posting/theres-no-evidence-trump-has-invoked-insurrection-/,PolitiFact,,,president
73,2021-01-07T00:00:00Z,Kamala Harris is planning to use the 25th Amendment against Joe Biden and appoint Mike Pence as her vice president.,False,https://www.politifact.com/factchecks/2021/jan/08/facebook-posts/theres-no-harris-plot-oust-biden-and-appoint-pence/,PolitiFact,,,president
74,2021-01-22T00:00:00Z,"Says Joe Biden “has issued more executive fiats than anyone in such a short period of time, ever, more than Obama, more than Trump, more than anyone.”",True,https://www.politifact.com/factchecks/2021/jan/27/marco-rubio/how-joe-bidens-first-executive-orders-compare-past/,PolitiFact,,,president
75,2021-01-20T00:00:00Z,"""We built the greatest economy in the history of the world.""",Not even best in U.S. history,https://www.politifact.com/article/2021/jan/20/one-last-time-president-fact-checking-donald-trump/,PolitiFact,,,president
76,2021-01-20T00:00:00Z,"Veterans ""can go out, and they can see a doctor if they have to wait long periods of time. ... We didn’t have any of those rights before when I came on.""","Obama, not Trump, signed bill in question",https://www.politifact.com/article/2021/jan/20/one-last-time-president-fact-checking-donald-trump/,PolitiFact,,,president
77,2021-01-20T00:00:00Z,"""We just got 75 million votes.""",A sizable rounding error,https://www.politifact.com/article/2021/jan/20/one-last-time-president-fact-checking-donald-trump/,PolitiFact,,,president
78,2021-01-20T00:00:00Z,"""One of the things we're very, very proud of is the selection of almost 300 federal judges and 3 great Supreme Court justices. That's a very big number. That's a record-setting number.""",Exaggerates the number,https://www.politifact.com/article/2021/jan/20/one-last-time-president-fact-checking-donald-trump/,PolitiFact,,,president
79,2021-01-20T00:00:00Z,"""We also got tax cuts — the largest tax cut and reform in the history of our country, by far.""","Wrong, for the umpteenth time",https://www.politifact.com/article/2021/jan/20/one-last-time-president-fact-checking-donald-trump/,PolitiFact,,,president
80,2022-08-15T00:00:00Z,"""Since the start of my presidency, my economic plan has helped ... achieve zero percent inflation in July.""",Not the Whole Story,https://www.factcheck.org/2022/08/u-s-inflation-rate-at-zero-for-one-month/,FactCheck.org,,,president
81,2022-08-12T00:00:00Z,"Trump ""had a “standing order … that documents removed from the Oval Office and taken to the [Mar-a-Lago] residence were deemed to be declassified the moment he removed them.”",Disputed,https://www.factcheck.org/2022/08/trumps-dubious-standing-order-to-declassify-documents/,FactCheck.org,,,president
82,2022-07-20T00:00:00Z,"President Joe Biden announced he has cancer during a speech on climate change,",Spins the Facts,https://www.factcheck.org/2022/07/posts-on-social-media-misinterpret-bidens-quote-on-previous-cancer/,FactCheck.org,,,president
83,2022-07-21T00:00:00Z,Ukrainian President Volodymyr Zelensky has a monthly income of $11 million.,Unsupported,https://www.factcheck.org/2022/07/social-media-posts-make-unsupported-claims-about-zelenskys-income-net-worth/,FactCheck.org,,,president
84,2022-07-14T00:00:00Z,"President Joe Biden mistakenly read the cues off the teleprompter when he said “end of quote” and “repeat the line.""",False,https://www.factcheck.org/2022/07/social-media-posts-misleadingly-edit-and-misrepresent-biden-remarks-from-teleprompter/,FactCheck.org,,,president
85,2022-06-02T00:00:00Z,"“4,000 percent increase in fentanyl"" under President Biden on the southern border.",Misleading,https://www.factcheck.org/2022/06/ad-misleads-on-percentage-increase-in-fentanyl-seizures-under-biden/,FactCheck.org,,,president
86,2022-05-12T00:00:00Z,"""When President Biden took office ... there was no [COVID-19] vaccine available.""",False,https://www.factcheck.org/2022/05/covid-19-vaccines-were-available-before-biden-took-office-contrary-to-false-tweet/,FactCheck.org,,,president
87,2022-05-03T00:00:00Z,"President Joe Biden has ""[s]topped abortion.""",False,https://www.factcheck.org/2022/05/biden-hasnt-stopped-abortion-contrary-to-social-media-claim/,FactCheck.org,,,president
88,2022-05-02T00:00:00Z,President Joe Biden said children “don’t belong to parents” when they’re in the classroom.,Distorts the Facts,https://www.factcheck.org/2022/05/article-rnc-tweet-distort-bidens-comments-on-teachers/,FactCheck.org,,,president
89,2022-04-21T00:00:00Z,"“Don’t listen to my Republican friends in Congress — last year, we reduced — my budget reduced the — the deficit by $350 billion.""",Misleading,https://www.factcheck.org/2022/04/bidens-deficit-spin/,FactCheck.org,,,president
90,2022-03-19T00:00:00Z,"""Ukrainian President [Zelensky] fled Kiev abandoning his people [and] broadcasts Presidential videos with a green screen.""",No Evidence,https://www.factcheck.org/2022/03/zelensky-remains-in-ukraine-despite-false-claims-on-social-media/,FactCheck.org,,,president
91,2022-03-06T00:00:00Z,"""Russian president Vladimir Putin meets with South Korean President.""",False,https://www.factcheck.org/2022/03/old-mislabeled-video-circulating-amid-russias-invasion-of-ukraine/,FactCheck.org,,,president
92,2022-03-31T00:00:00Z,"""So after 50 years of being virtually empty, I built up our oil reserves during my administration ... to 100% full. It’s called the Strategic National Reserves, and it hasn’t been full for many decades.""",False,https://www.factcheck.org/2022/04/strategic-petroleum-reserve-oil-stocks-declined-under-trump-contrary-to-his-claim/,FactCheck.org,,,president
93,2022-02-26T00:00:00Z,"“We should not be buying Russian energy, but rather allow the people of our country to start producing like they did just one year ago.”",Misleading,https://www.factcheck.org/2022/02/factchecking-trumps-cpac-speech-3/,FactCheck.org,,,president
94,2022-02-26T00:00:00Z,"""I’m the one that ended [the Nord Stream 2] pipeline"" from Russia to Germany.",False,https://www.factcheck.org/2022/02/factchecking-trumps-cpac-speech-3/,FactCheck.org,,,president
95,2022-02-26T00:00:00Z,"“Just over one year ago, we had … record low gas prices.""",False,https://www.factcheck.org/2022/02/factchecking-trumps-cpac-speech-3/,FactCheck.org,,,president
96,2022-02-08T00:00:00Z,"""[T]he law allows Trump to tear up documents, shred them, and take documents when he left the White House.""",Misleading,https://www.factcheck.org/2022/02/former-presidents-are-not-allowed-to-take-home-official-records/,FactCheck.org,,,president
97,2022-01-30T00:00:00Z,President Biden “helped politicize the entire nomination process” by promising as a candidate in 2020 to appoint a Black woman to the Supreme Court. Ronald Reagan's promise to appoint a woman “isn't exactly the same.”,We Review The Facts,https://www.factcheck.org/2022/02/biden-promise-on-scotus-nominee-not-unique/,FactCheck.org,,,president
98,2021-11-29T00:00:00Z,"""Over 800 pounds of fentanyl were seized at our Southern Border in October. This is Biden’s Border Crisis.""",Misleading,https://www.factcheck.org/2021/12/analyzing-republican-attacks-on-biden-for-increase-in-fentanyl-seized/,FactCheck.org,,,president
99,2021-10-21T00:00:00Z,“We’ve created more jobs in the first eight months of my administration than any president in American history.”,Needs context,https://www.factcheck.org/2021/10/factchecking-bidens-town-hall-4/,FactCheck.org,,,president
100,2021-10-07T00:00:00Z,"When Donald Trump was president ""there was nobody saying, ‘Oh, gee, I don’t want to take it [the COVID-19 vaccine].’ Now they say that.""",False,https://www.factcheck.org/2021/10/scicheck-trump-and-son-whitewash-vaccine-willingness-before-biden/,FactCheck.org,,,president
101,2021-09-29T00:00:00Z,"""I think the general officers here, and secretary, have made it very clear that they gave the president advice that he wouldn’t listen to. The last president, they gave him advice and he did listen to it.""",Spins the Facts,https://www.factcheck.org/2021/09/trump-rejected-generals-advice-too/,FactCheck.org,,,president
102,2021-10-21T00:00:00Z,"""Look, when we had community policing initially in the late ’90s, violent crimes dropped significantly, significantly. And the reason it did is because we had significant number of police.""",Many Reasons for Drop,https://www.factcheck.org/2021/10/factchecking-bidens-town-hall-4/,FactCheck.org,,,president
103,2021-10-21T00:00:00Z,"On the southern border: ""I’ve been there before, and I haven’t — I mean, I know it well. ... now, my wife, Jill, has been down.""",Misleading,https://www.factcheck.org/2021/10/factchecking-bidens-town-hall-4/,FactCheck.org,,,president
104,2021-10-21T00:00:00Z,“The highest tax rate is 35%” for individual income.,It's 37 Percent,https://www.factcheck.org/2021/10/factchecking-bidens-town-hall-4/,FactCheck.org,,,president
105,2021-10-17T00:00:00Z,"President Joe Biden ""has successfully guided this economy out of the teeth of a terrifying recession.""",It Ended April 2020,https://www.factcheck.org/2021/10/the-covid-19-recession-officially-ended-before-biden-took-office/,FactCheck.org,,,president
106,2021-09-14T00:00:00Z,"“As recently as yesterday, in mid-sentence, he [Biden] was cut off by someone in the White House who makes the decision that the president of the United States is not speaking correctly.""",Distorts the Facts,https://www.factcheck.org/2021/09/no-one-pushed-button-to-prevent-biden-from-speaking/,FactCheck.org,,,president
107,2021-08-21T00:00:00Z,"Under the Trump administration, the U.S. ""didn’t need the Middle East"" oil, and now “we’re going back to them asking them for help.”",Distorts the Facts,https://www.factcheck.org/2021/08/trump-and-boeberts-oil-spin/,FactCheck.org,,,president
108,2021-07-29T00:00:00Z,"Photo shows President Joe Biden's motorcade being met by swarm of Trump supporters during Biden's July 28, 2021, trip to Pennsylvania.",False,https://www.factcheck.org/2021/07/old-photo-of-biden-motorcade-misrepresented-online/,FactCheck.org,,,president
109,2021-07-08T00:00:00Z,"A Taliban takeover of Afghanistan is ""not inevitable.""",Events Proved Him Wrong,https://www.factcheck.org/2021/08/timeline-of-u-s-withdrawal-from-afghanistan/,FactCheck.org,,,president
111,2021-08-11T00:00:00Z,"""This isn’t going to be anything like my predecessor, whose unpaid tax cuts and other spending added nearly $8 trillion in his four years to the national debt.""",Not the Whole Story,https://www.factcheck.org/2021/08/biden-leaves-misleading-impression-on-u-s-debt/,FactCheck.org,,,president
112,2021-07-14T00:00:00Z,5 world leaders were killed or died because they “opposed vaccination of the citizens of their countries.”,Unsupported,https://www.factcheck.org/2021/07/scicheck-baseless-conspiracy-theory-follow-deaths-of-haitian-president-other-national-leaders/,FactCheck.org,,,president
113,2021-06-10T00:00:00Z,"""Joe Biden will never veto a bill. He’ll go down in history as a president who has never vetoed a bill, cause he will sign whatever Chuck Schumer and Nancy Pelosi put on his desk. ... They’re running the show.""",Lacks Context,https://www.factcheck.org/2021/06/presidential-vetoes-rare-in-unified-government/,FactCheck.org,,,president
114,2021-05-25T00:00:00Z,"“So the president continues to say, ‘It’s not the enhanced unemployment benefits keeping people home,’ well, yes, folks, it is.""",Experts Divided,https://www.factcheck.org/2021/06/is-unemployment-bonus-keeping-workers-on-sideline/,FactCheck.org,,,president
115,2021-05-10T00:00:00Z,"""Since the time we took office, we’ve created more than 1.5 million jobs in the country. It’s the most jobs created in the first 100 days of any president on record.""",Spins the Facts,https://www.factcheck.org/2021/05/both-sides-spinning-jobs-report/,FactCheck.org,,,president
