date,claim,truth_rating,url,source,fact,explanation
2021-11-03T00:00:00Z,Bergen County in New Jersey gave more votes to the Democratic gubernatorial candidate after all the ballots were counted.,False,https://www.politifact.com/factchecks/2021/nov/05/viral-image/no-bergen-county-didnt-find-more-votes-phil-murphy/,PolitiFact
2021-10-30T00:00:00Z,“Fairfax County (Va.) is not requiring the last four digits of Social Security Numbers on absentee ballots in this election.”,Mostly False,https://www.politifact.com/factchecks/2021/nov/01/gateway-pundit/fairfax-county-va-lawsuit-involved-absentee-ballot/,PolitiFact
2021-10-27T00:00:00Z,Virginia voters are being turned away from polling locations because they were told they already requested absentee ballots when they haven’t.,Mostly False,https://www.politifact.com/factchecks/2021/oct/29/facebook-posts/posts-about-virginia-voters-being-forced-sign-form/,PolitiFact
2021-11-03T00:00:00Z,“Trash bins discovered outside the Gloucester County Board of Elections containing blank ballots as well as bags of shredded ballots from Tuesday’s election!”,False,https://www.politifact.com/factchecks/2021/nov/05/facebook-posts/items-found-trash-outside-new-jersey-elections-off/,PolitiFact
2021-07-13T00:00:00Z,"In the 2020 presidential election, “4,255 ballots in Fulton County, Georgia, were scanned multiple times” and “3,390 went to Biden.”",False,https://www.politifact.com/factchecks/2021/jul/19/facebook-posts/no-proof-thousands-double-counted-ballots-2020-pre/,PolitiFact
2022-01-31T00:00:00Z,“Pennsylvania had 2.6 million mail in votes that the court of appeals of PA held to be unconstitutional. Umm that alone means Biden lost PA.”,False,https://www.politifact.com/factchecks/2022/feb/03/facebook-posts/facebook-post-wrongly-says-pennsylvania-mail-ballo/,PolitiFact
2022-04-26T00:00:00Z,A consent decree approved by Gov. Brian Kemp “invalidated all voter ID law” and “allowed fraudulent ballots to be accepted” in the 2020 race.,Pants on Fire,https://www.politifact.com/factchecks/2022/apr/26/david-perdue/david-perdue-distorts-facts-georgia-agreement-abse/,PolitiFact
2021-07-15T00:00:00Z,"Says that in the 2020 presidential election in Maricopa County, Ariz., ""74,243 mail-in ballots were counted with 'no clear record of them being sent.'""",False,https://www.politifact.com/factchecks/2021/jul/19/donald-trump/no-evidence-74000-ariz-mail-ballots-cast-2020-elec/,PolitiFact
2021-03-03T00:00:00Z,"“Massive 78% of mail-in ballots proved fraudulent, judge orders election do-over.",Mostly True,https://www.politifact.com/factchecks/2021/mar/05/facebook-posts/judge-did-order-new-election-small-miss-city-after/,PolitiFact
2021-07-19T00:00:00Z,Mail-in voting requires no signature verification.,False,https://www.politifact.com/factchecks/2021/jul/30/facebook-posts/most-states-require-signature-verification-mail-ba/,PolitiFact
